nom_modele,performance,fairness_accuracy,fairness_disparate_impact,interpretability,privacy
account_check_status credit_history duration_in_month installment_as_income_perc job other_installment_plans personal._status present_emp_since present_res_since savings sex,0.732142857142857,0.2066647057936259,0.794291629695356,-11.0,-5.0
age credit_history duration_in_month foreign_worker housing installment_as_income_perc other_installment_plans people_under_maintenance personal._status present_res_since property savings telephone,0.693452380952381,0.1496588942062925,0.623809523809524,-13.0,-8.0
credit_amount credit_history foreign_worker housing job other_installment_plans people_under_maintenance personal._status present_emp_since present_res_since property purpose savings sex,0.665,0.20936936936936967,0.641402271837054,-14.0,-9.0
account_check_status age credit_amount credit_history foreign_worker installment_as_income_perc other_installment_plans present_emp_since present_res_since purpose savings sex,0.736785714285714,0.3009090909090909,0.795583160800552,-12.0,-5.0
age credit_amount credit_history credits_this_bank duration_in_month foreign_worker installment_as_income_perc job people_under_maintenance personal._status present_emp_since property purpose savings telephone,0.730595238095238,0.33296322268973,0.660365469439193,-15.0,-8.0
account_check_status credits_this_bank housing installment_as_income_perc other_installment_plans people_under_maintenance personal._status present_emp_since sex telephone,0.67625,0.13166303558460452,0.820361424226159,-10.0,-6.0
credit_amount credit_history duration_in_month foreign_worker people_under_maintenance present_res_since property purpose sex telephone,0.687857142857143,0.1379300987734721,0.731971363715732,-10.0,-6.0
account_check_status credit_amount credit_history credits_this_bank duration_in_month foreign_worker job other_debtors people_under_maintenance present_res_since property purpose sex,0.712738095238095,-0.0398955087653039,0.725289040872822,-13.0,-6.0
age credit_history duration_in_month foreign_worker other_debtors personal._status present_emp_since present_res_since property purpose savings sex telephone,0.730595238095238,0.2233492822966503,0.624523264683448,-13.0,-8.0
account_check_status age credit_amount credits_this_bank duration_in_month housing installment_as_income_perc other_debtors personal._status present_res_since purpose savings sex telephone,0.728095238095238,0.15114566912863028,0.808293872865547,-14.0,-6.0
age credits_this_bank housing installment_as_income_perc other_installment_plans property purpose savings telephone,0.669880952380952,0.049403632420710705,0.934207499424891,-9.0,-4.0
credit_history credits_this_bank duration_in_month foreign_worker housing installment_as_income_perc other_installment_plans personal._status present_emp_since present_res_since property purpose savings sex,0.708214285714286,0.1649854237063535,0.784977703455964,-14.0,-7.0
account_check_status credit_amount credits_this_bank duration_in_month foreign_worker job other_debtors personal._status savings sex,0.703452380952381,0.05175511332227779,0.800951086956522,-10.0,-4.0
account_check_status credit_history job other_debtors other_installment_plans people_under_maintenance purpose savings telephone,0.718809523809524,0.2798663587385084,0.913226930838378,-9.0,-3.0
account_check_status credit_history credits_this_bank duration_in_month housing installment_as_income_perc other_debtors other_installment_plans present_emp_since present_res_since property telephone,0.713095238095238,0.0557563434331859,0.841130067877454,-12.0,-5.0
age credit_amount credit_history credits_this_bank duration_in_month foreign_worker other_debtors people_under_maintenance personal._status property purpose savings telephone,0.71297619047619,0.2675832343756876,0.608509847640282,-13.0,-6.0
account_check_status age credit_history credits_this_bank foreign_worker housing other_debtors other_installment_plans people_under_maintenance personal._status property sex,0.696309523809524,0.0711482961482964,0.751075011944577,-12.0,-7.0
age credit_history credits_this_bank foreign_worker installment_as_income_perc other_debtors other_installment_plans people_under_maintenance personal._status present_emp_since present_res_since property purpose sex telephone,0.696309523809524,0.0336551646622456,0.778405797101449,-15.0,-9.0
account_check_status credits_this_bank duration_in_month other_debtors other_installment_plans people_under_maintenance personal._status present_emp_since present_res_since savings sex telephone,0.717261904761905,0.14786143036543445,0.72821123684733,-12.0,-6.0
account_check_status age credit_amount credit_history credits_this_bank duration_in_month foreign_worker installment_as_income_perc job other_debtors present_res_since property purpose sex telephone,0.725357142857143,0.11322616002922889,0.781756180733163,-15.0,-7.0
account_check_status duration_in_month installment_as_income_perc job other_installment_plans personal._status present_emp_since present_res_since property savings sex telephone,0.713095238095238,0.16777056277056313,0.83536231884058,-12.0,-7.0
credit_amount credit_history duration_in_month people_under_maintenance personal._status present_emp_since property purpose sex,0.690714285714286,0.2257423862687022,0.674485125858123,-9.0,-5.0
account_check_status age credit_amount credits_this_bank duration_in_month installment_as_income_perc job other_installment_plans people_under_maintenance property savings sex telephone,0.70452380952381,0.2955998868138091,0.751509661835749,-13.0,-6.0
account_check_status age housing job other_debtors sex,0.663690476190476,-0.018449804164089898,0.697426796805679,-6.0,-4.0
age credit_history credits_this_bank foreign_worker other_installment_plans personal._status present_emp_since property savings sex telephone,0.710238095238095,0.1587996671520697,0.574561403508772,-11.0,-7.0
account_check_status age credit_amount credit_history foreign_worker installment_as_income_perc job other_installment_plans personal._status purpose savings sex telephone,0.731904761904762,0.16686106346483706,0.788077659283566,-13.0,-6.0
account_check_status age credit_history foreign_worker housing personal._status property purpose savings telephone,0.704702380952381,0.0495358163041089,0.780515297906602,-10.0,-6.0
credit_history duration_in_month foreign_worker job other_installment_plans savings telephone,0.707619047619048,0.21222158059726118,1.00105401844532,-7.0,-3.0
age credit_history credits_this_bank housing other_debtors present_emp_since purpose savings sex telephone,0.713571428571429,0.312706660368445,0.556471764117941,-10.0,-5.0
account_check_status credit_amount credit_history duration_in_month foreign_worker housing installment_as_income_perc job other_installment_plans people_under_maintenance personal._status present_res_since telephone,0.681547619047619,0.081690767860981,0.745859213250518,-13.0,-7.0
credits_this_bank duration_in_month housing other_debtors present_emp_since present_res_since property savings sex,0.668630952380952,0.0926624737945492,0.584169453734671,-9.0,-5.0
account_check_status age credit_history foreign_worker housing other_installment_plans people_under_maintenance present_emp_since property savings telephone,0.711547619047619,0.1200649455366434,0.876254180602007,-11.0,-7.0
credit_amount credit_history duration_in_month housing other_debtors other_installment_plans present_emp_since property purpose savings,0.723928571428571,0.2478873239436617,0.759420289855072,-10.0,-3.0
account_check_status credit_history credits_this_bank duration_in_month foreign_worker installment_as_income_perc people_under_maintenance personal._status savings,0.740059523809524,0.050902718565961395,0.807893925377737,-9.0,-3.0
age credit_history credits_this_bank duration_in_month other_debtors personal._status present_res_since property savings sex,0.724404761904762,0.2007352941176466,0.569565217391304,-10.0,-5.0
